application_id,customer_id,application_date,loan_type,loan_amount_requested,loan_tenure_months,interest_rate_offered,purpose_of_loan,employment_status,monthly_income,cibil_score,property_ownership_status,applicant_age,gender,loan_status
163017e2-cbf7-468d-b66d-66f615bb69a3,CUST104935,2023-10-01,Car Loan,348000.0,360,9.94,Education,Salaried,63600.0,686,Jointly Owned,30,Male,Approved
47410260-a54f-4a5d-b294-8d8b721ada00,CUST111696,2023-12-06,Home Loan,627000.0,60,11.2,Medical Emergency,Unemployed,34300.0,601,Owned,44,Male,Declined
1878d8ee-57a9-4475-9581-c40ad6d56789,CUST103892,2022-07-12,Personal Loan,329000.0,240,9.54,Education,Business Owner,30000.0,676,Jointly Owned,36,Female,Approved
280e0322-a755-41d6-b633-629cd9e8ed3c,CUST111785,2024-10-31,Home Loan,502000.0,24,11.81,Business Expansion,Salaried,55800.0,706,Rented,53,Female,Approved
cbc6fbd4-5843-45ad-b153-4606599429fa,CUST104240,2025-01-06,Business Loan,413000.0,360,8.77,Home Renovation,Unemployed,10000.0,796,Owned,59,Other,Approved
a7f02b5a-1ec5-44b8-8091-568ddf25cddd,CUST114171,2023-09-17,Business Loan,439000.0,60,8.84,Vehicle Purchase,Student,86500.0,720,Rented,51,Female,Approved
ab20a7d1-38e0-4c59-8e10-55b64b51216e,CUST119068,2022-10-03,Personal Loan,677000.0,36,9.59,Education,Retired,54500.0,652,Rented,35,Male,Approved
b1e8aca5-42d2-4f24-a707-d42d4f2e63fe,CUST107008,2022-10-08,Personal Loan,230000.0,24,11.33,Medical Emergency,Business Owner,83700.0,730,Rented,30,Female,Approved
acd8bcea-c4f3-48ad-bc41-9a70f5338342,CUST107921,2023-10-14,Business Loan,878000.0,360,12.38,Vehicle Purchase,Retired,79300.0,783,Rented,39,Male,Approved
d22e4806-c286-4ff3-af08-8148962e2406,CUST101990,2023-10-22,Education Loan,100000.0,360,12.99,Business Expansion,Salaried,70000.0,721,Jointly Owned,43,Female,Approved
716fab39-2b00-409b-9edd-86b2883de537,CUST106676,2024-10-03,Personal Loan,852000.0,240,11.52,Medical Emergency,Salaried,50800.0,728,Jointly Owned,23,Other,Approved
97c2be22-c9eb-42aa-be97-589e328fb96a,CUST104546,2025-03-13,Education Loan,519000.0,36,13.63,Education,Business Owner,47500.0,696,Owned,51,Male,Approved
46a6544d-61c0-46c0-a253-615c8e91c967,CUST114487,2023-04-25,Personal Loan,458000.0,36,7.28,Education,Business Owner,88200.0,711,Jointly Owned,62,Other,Approved
b0dc8021-4b7f-41f9-977d-724f94094e99,CUST113754,2023-12-26,Business Loan,399000.0,24,14.73,Education,Business Owner,49100.0,779,Rented,39,Other,Approved
f712943e-0607-47fb-a792-8d32b26fe88c,CUST104444,2022-12-16,Business Loan,852000.0,240,8.67,Education,Business Owner,10000.0,720,Owned,49,Female,Approved
106ed5a6-1ac7-46a1-a664-95f08c7ceea8,CUST119147,2022-10-20,Personal Loan,420000.0,60,12.62,Wedding,Salaried,56800.0,772,Owned,65,Female,Approved
03459698-613c-46eb-93bf-109cd9794b28,CUST114810,2024-03-26,Education Loan,100000.0,120,10.48,Wedding,Retired,32200.0,640,Owned,48,Female,Declined
b59ac0a6-1a49-4280-9aa4-63d22b3d71e7,CUST101170,2023-04-09,Car Loan,338000.0,360,12.34,Medical Emergency,Unemployed,69000.0,768,Owned,29,Other,Approved
254e2c20-4dc8-4b38-9182-eb7f2b00d001,CUST100050,2023-04-08,Home Loan,329000.0,240,11.89,Business Expansion,Business Owner,58100.0,685,Jointly Owned,56,Male,Approved
99213eb9-ada7-4ee1-919a-d5a9f832b3c7,CUST117617,2023-12-12,Education Loan,347000.0,240,13.07,Home Renovation,Retired,73500.0,708,Owned,30,Female,Approved
a2ce2415-1ecb-4924-aeca-aae4716f22d0,CUST118949,2023-01-29,Business Loan,726000.0,120,8.64,Wedding,Salaried,55200.0,624,Rented,50,Male,Declined
d0dcaae9-7a84-477c-bc72-37440a327b90,CUST100088,2023-11-13,Education Loan,670000.0,60,9.96,Medical Emergency,Business Owner,36800.0,746,Owned,57,Other,Approved
c5f36dc7-18bb-420d-98de-297ba8e9bad7,CUST102264,2025-03-19,Car Loan,521000.0,240,8.06,Home Renovation,Self-Employed,67000.0,710,Jointly Owned,36,Female,Approved
3f952e9d-ad90-45ff-9387-53057d7d4774,CUST109835,2023-02-23,Home Loan,100000.0,36,11.23,Vehicle Purchase,Retired,76400.0,763,Owned,27,Other,Approved
e6d20086-9a85-45ff-85f7-5cbf39d6c012,CUST102859,2023-12-10,Personal Loan,880000.0,24,11.27,Education,Self-Employed,54900.0,637,Jointly Owned,64,Female,Declined
373f0320-cb8c-45dc-8eae-f9af3f7e82eb,CUST107114,2024-12-16,Home Loan,588000.0,12,9.7,Debt Consolidation,Self-Employed,76500.0,613,Owned,58,Female,Declined
0cfdec1a-6d87-44b1-885c-689cc420c680,CUST113237,2024-09-29,Car Loan,258000.0,360,9.32,Debt Consolidation,Salaried,73000.0,683,Owned,28,Male,Fraudulent - Detected
2ea4d027-7788-488c-9d5c-c1061cee35b9,CUST111163,2022-12-22,Car Loan,289000.0,24,11.78,Medical Emergency,Student,109000.0,727,Owned,43,Male,Approved
f4935262-439f-4c2e-856a-1a6a1c19e486,CUST119307,2024-05-22,Education Loan,100000.0,24,9.88,Debt Consolidation,Salaried,76100.0,658,Jointly Owned,27,Female,Approved
fe9f7b98-f2a8-4f8d-bfde-419725d44315,CUST116845,2022-07-09,Personal Loan,754000.0,120,9.22,Debt Consolidation,Salaried,58200.0,609,Owned,31,Female,Declined
72e67dde-7572-42a4-883e-ad5a4726a3f0,CUST109127,2025-05-28,Home Loan,279000.0,12,12.57,Medical Emergency,Unemployed,29600.0,749,Owned,56,Male,Approved
1c28f74d-b148-466e-a320-6d699db0fd5e,CUST109888,2024-01-15,Education Loan,1112000.0,360,10.78,Education,Business Owner,56400.0,763,Jointly Owned,34,Female,Approved
ec104b14-ce6c-40e8-808f-c2b03b97845c,CUST107118,2022-12-09,Personal Loan,392000.0,36,10.12,Business Expansion,Salaried,29000.0,801,Rented,31,Other,Approved
f36eb198-23c2-4df7-94d6-cce24d5d123b,CUST111313,2022-08-27,Personal Loan,763000.0,360,8.62,Wedding,Student,17300.0,638,Jointly Owned,49,Male,Declined
5f04dfcf-6348-45c0-8ed8-8c9c00131690,CUST104326,2022-06-16,Business Loan,100000.0,240,11.41,Vehicle Purchase,Business Owner,35100.0,739,Jointly Owned,55,Male,Approved
b708b3b5-19c8-458f-ba7e-913c635343c9,CUST119629,2022-08-01,Education Loan,445000.0,360,8.56,Business Expansion,Unemployed,57000.0,636,Rented,29,Female,Declined
0d1d65af-6cb0-4aae-b259-93c2848153af,CUST116988,2022-10-01,Car Loan,430000.0,120,7.2,Debt Consolidation,Salaried,56400.0,753,Jointly Owned,53,Other,Approved
23d92968-bcea-4bda-ba19-d318c2e88920,CUST116162,2025-06-02,Car Loan,292000.0,120,11.63,Education,Self-Employed,10900.0,663,Jointly Owned,60,Other,Approved
0178703c-f8ed-4314-a77b-da181be6d3c9,CUST109793,2024-10-27,Business Loan,426000.0,240,10.68,Medical Emergency,Self-Employed,26100.0,694,Rented,63,Male,Approved
627f4581-ba19-4e71-bfb0-8a2352aef6f5,CUST117916,2023-09-28,Home Loan,371000.0,24,11.09,Home Renovation,Student,99500.0,728,Owned,48,Female,Approved
c7a03fbe-f6ac-43f6-b404-04c86060d2ae,CUST117604,2023-10-28,Business Loan,707000.0,36,10.73,Home Renovation,Student,10000.0,692,Rented,57,Male,Approved
d029a29f-6c7b-4291-bb89-7958d1de7a61,CUST100272,2023-11-03,Car Loan,274000.0,60,14.52,Vehicle Purchase,Unemployed,79100.0,671,Rented,49,Other,Approved
d946302d-0d49-49e1-9131-deccd6baaf43,CUST103066,2023-08-27,Business Loan,978000.0,36,8.12,Home Renovation,Retired,93900.0,633,Rented,59,Female,Declined
64b33524-52f0-4aa8-880e-03fba94b284e,CUST111856,2024-08-31,Education Loan,540000.0,120,13.31,Wedding,Salaried,44100.0,559,Rented,36,Other,Declined
07b120e7-1c32-4a8e-b2ca-53d2e75c3b1b,CUST101751,2022-08-26,Business Loan,795000.0,60,11.63,Wedding,Salaried,66900.0,674,Owned,62,Female,Approved
b1a9cbff-ff8c-4cb7-b50e-60f1832d8279,CUST104919,2025-05-24,Car Loan,781000.0,36,9.37,Debt Consolidation,Salaried,82300.0,673,Owned,63,Other,Approved
aebe3a1b-b961-4694-bd7c-7c73bbd33879,CUST102299,2025-02-26,Business Loan,101000.0,240,7.98,Debt Consolidation,Retired,12400.0,689,Owned,33,Female,Approved
58183f13-373a-403b-b417-bc818896ea18,CUST105143,2024-07-15,Car Loan,694000.0,240,8.96,Wedding,Self-Employed,39800.0,724,Owned,35,Male,Approved
362d1afe-b47c-41b7-aee7-2a890731a0f2,CUST118171,2024-04-09,Personal Loan,100000.0,12,8.72,Business Expansion,Salaried,63500.0,723,Rented,45,Female,Approved
8c04b5c4-4310-434e-a9aa-546f06d9eb45,CUST101729,2023-05-18,Business Loan,123000.0,60,9.49,Home Renovation,Unemployed,96000.0,686,Jointly Owned,29,Female,Approved
ca5ad746-bec4-4a8b-b71e-75012e02baed,CUST103316,2025-05-12,Personal Loan,173000.0,120,7.0,Wedding,Unemployed,48700.0,732,Rented,59,Female,Approved
503355dd-7c91-4ba0-9c0f-28008ed6defc,CUST105340,2022-10-11,Business Loan,699000.0,240,8.03,Home Renovation,Salaried,23700.0,806,Owned,25,Female,Approved
1996abd1-340d-473f-9e0c-3674312dbf61,CUST112342,2024-02-27,Education Loan,100000.0,36,10.71,Medical Emergency,Unemployed,31800.0,696,Owned,49,Other,Approved
8e1a3f4e-1cfa-46a0-9019-3279fad4ae47,CUST100608,2023-08-10,Home Loan,918000.0,12,12.82,Medical Emergency,Business Owner,10000.0,741,Owned,51,Male,Approved
7e4aceb6-9157-4f06-b329-bb97e1f69365,CUST102275,2023-08-05,Car Loan,379000.0,12,10.04,Wedding,Student,22900.0,703,Owned,64,Male,Approved
f49c4aab-e372-420d-82cb-1c00bfd76ba7,CUST119381,2025-03-30,Home Loan,519000.0,36,9.84,Vehicle Purchase,Retired,51200.0,695,Owned,28,Other,Approved
517925b2-a895-4702-99a2-45ad680553c6,CUST105964,2024-02-06,Education Loan,220000.0,36,7.69,Business Expansion,Business Owner,84200.0,656,Rented,35,Other,Approved
3c62a256-6c83-4d2c-9fb6-da72aa87d8de,CUST100138,2024-12-04,Car Loan,440000.0,360,10.35,Medical Emergency,Business Owner,70300.0,766,Jointly Owned,60,Other,Approved
f25946af-22c1-440d-a71d-89454cc63470,CUST112798,2023-06-29,Car Loan,489000.0,24,10.11,Education,Student,10000.0,648,Rented,24,Female,Declined
67998c94-53df-4e24-84a5-0ff4f563737e,CUST104043,2023-01-31,Business Loan,581000.0,24,13.21,Wedding,Student,57500.0,747,Rented,25,Male,Approved
c9a469cd-5cde-4d5d-89ac-e753a5789f1e,CUST115005,2025-04-21,Home Loan,982000.0,360,8.52,Medical Emergency,Retired,28800.0,739,Jointly Owned,29,Female,Approved
6ff0e641-fad7-4e3e-9570-5441ea8ee102,CUST106837,2023-10-19,Personal Loan,155000.0,120,9.92,Wedding,Student,10000.0,725,Jointly Owned,64,Other,Approved
8ecf1775-40f2-490a-85f4-2803bbf60b26,CUST118658,2024-07-28,Business Loan,731000.0,12,9.2,Medical Emergency,Student,62600.0,770,Owned,55,Male,Approved
4e83363c-f0a7-4f78-b2b8-bf4d73be0799,CUST110115,2025-02-19,Car Loan,596000.0,60,10.48,Home Renovation,Self-Employed,53100.0,646,Owned,65,Male,Declined
c92c11d9-c573-4f0c-9893-685667885086,CUST106906,2024-01-13,Business Loan,492000.0,36,9.05,Vehicle Purchase,Salaried,20900.0,704,Jointly Owned,44,Male,Approved
8233d86e-7464-447e-ae09-c9df4c895932,CUST111594,2022-07-31,Business Loan,276000.0,12,12.29,Education,Self-Employed,50300.0,618,Jointly Owned,29,Male,Declined
e2fdb9dc-bf6a-4b74-a417-c4464c39f436,CUST102496,2023-02-20,Business Loan,739000.0,240,11.99,Medical Emergency,Retired,43000.0,686,Owned,34,Male,Approved
4f981fdc-fcc6-42c5-a62a-5dbc2e291503,CUST109226,2022-07-01,Home Loan,692000.0,360,10.45,Business Expansion,Business Owner,37700.0,710,Owned,28,Male,Approved
a6edf79f-45e4-4e18-b81f-d6e9299e0c81,CUST108331,2022-08-01,Home Loan,423000.0,12,11.82,Debt Consolidation,Student,78600.0,680,Rented,52,Male,Approved
5bb4ef87-0683-4b30-b587-c9d55493b516,CUST100810,2025-01-10,Business Loan,468000.0,240,9.72,Education,Business Owner,45300.0,725,Owned,34,Female,Approved
ecde4c9d-399a-45ce-99bd-f72fbd73a61d,CUST107568,2022-08-24,Business Loan,100000.0,240,9.04,Medical Emergency,Unemployed,79400.0,724,Rented,34,Female,Approved
99346dec-729d-4dd3-bf1e-5b0e19dabffa,CUST119579,2024-09-06,Education Loan,619000.0,12,9.9,Medical Emergency,Self-Employed,54300.0,739,Owned,60,Male,Fraudulent - Detected
0860b798-adc0-4052-a457-4eae2326ee76,CUST116961,2022-11-04,Home Loan,943000.0,360,7.0,Education,Unemployed,61300.0,663,Rented,47,Other,Approved
388e35ea-3fef-4f82-abc3-46aa3326e955,CUST105667,2023-05-17,Business Loan,100000.0,12,7.78,Wedding,Self-Employed,67900.0,707,Jointly Owned,48,Other,Approved
9a7861e2-2602-47be-9057-29f55800ef2f,CUST107215,2022-08-17,Car Loan,522000.0,24,8.06,Vehicle Purchase,Unemployed,64100.0,681,Rented,53,Other,Approved
53ab5aae-2fdf-4a69-b7bf-e9e88c6ef71d,CUST101859,2022-12-19,Business Loan,629000.0,240,10.64,Vehicle Purchase,Business Owner,56500.0,667,Jointly Owned,43,Male,Approved
477c6ae3-7cdd-438e-a0da-71b7e0a14d37,CUST118641,2024-01-16,Home Loan,424000.0,24,10.23,Wedding,Retired,71300.0,723,Owned,29,Female,Approved
9b411ca4-3c3d-4576-a6bb-67b2fbf050a0,CUST110307,2024-08-09,Business Loan,393000.0,360,8.52,Wedding,Self-Employed,59700.0,703,Owned,28,Other,Approved
78e54039-cf63-45d0-8f73-1713801c6991,CUST113800,2024-04-21,Car Loan,395000.0,12,9.32,Wedding,Business Owner,52800.0,647,Owned,26,Male,Declined
263e4c09-d8c9-40e7-92b9-f8a67776d206,CUST109180,2024-03-04,Education Loan,731000.0,240,10.5,Education,Business Owner,47600.0,733,Rented,40,Male,Approved
cf04d051-64b5-46ea-bef2-329c0e5ea0c4,CUST105342,2024-09-08,Car Loan,692000.0,12,8.32,Vehicle Purchase,Self-Employed,10000.0,691,Owned,25,Male,Approved
04c317d8-35a5-40e7-aa3b-5132684a411d,CUST109202,2022-11-24,Car Loan,756000.0,60,12.03,Vehicle Purchase,Salaried,37700.0,745,Rented,40,Male,Approved
953b24a4-f606-4863-a444-897d952d3377,CUST112929,2022-12-16,Home Loan,100000.0,120,10.78,Medical Emergency,Unemployed,10000.0,766,Owned,64,Female,Approved
e7900675-9b44-410c-bdd3-311b3f12e9f4,CUST116403,2023-09-28,Personal Loan,404000.0,360,13.45,Debt Consolidation,Unemployed,90500.0,769,Owned,53,Male,Approved
8a018352-dc38-4ffa-8d6d-7ce34d7109b9,CUST101463,2025-01-29,Business Loan,619000.0,24,7.88,Home Renovation,Salaried,28700.0,731,Rented,36,Female,Approved
74f6ef71-d577-4ba3-935b-789d5019850b,CUST116190,2024-09-08,Car Loan,779000.0,240,10.11,Education,Retired,62200.0,715,Jointly Owned,47,Male,Approved
89ead870-5c3f-4889-bfcf-321b86832973,CUST115638,2024-06-24,Education Loan,374000.0,36,10.52,Education,Business Owner,28600.0,769,Rented,58,Male,Approved
238b5a64-895c-48c5-bac6-40e9421ffd95,CUST110336,2022-07-08,Business Loan,274000.0,60,11.7,Vehicle Purchase,Student,29500.0,740,Rented,46,Other,Approved
17f8c901-8f23-4989-b7ee-0b412016f519,CUST109185,2023-04-30,Business Loan,422000.0,240,11.46,Medical Emergency,Salaried,48300.0,778,Rented,46,Female,Approved
e36b8035-e39f-4916-b9f8-c49a453adfae,CUST112357,2024-08-20,Business Loan,353000.0,60,11.98,Wedding,Student,51200.0,685,Rented,56,Male,Approved
0a97ab0f-8b15-462c-9100-cb8e972f241a,CUST118842,2024-01-29,Personal Loan,776000.0,24,10.78,Vehicle Purchase,Business Owner,86500.0,727,Jointly Owned,31,Female,Approved
d225331f-8eba-45b1-80f4-4f66c3653d4a,CUST116725,2023-02-10,Personal Loan,769000.0,60,9.96,Education,Student,50000.0,746,Jointly Owned,35,Male,Approved
92e6d9e2-b3ad-4bd4-a488-ba4f63d80ec6,CUST109120,2023-04-19,Personal Loan,433000.0,24,11.94,Home Renovation,Business Owner,10000.0,733,Rented,52,Other,Approved
63bfef1a-eeaa-4333-be8c-c00a1dca2d66,CUST104646,2023-05-31,Home Loan,176000.0,12,7.55,Medical Emergency,Unemployed,15200.0,713,Jointly Owned,61,Female,Approved
06d5af5b-375a-4c06-b1fc-0dc8ba4faa6c,CUST108383,2024-03-14,Car Loan,1254000.0,24,8.84,Business Expansion,Unemployed,81100.0,759,Owned,55,Male,Approved
97083939-6d11-4452-8749-0676576661c5,CUST109296,2024-01-11,Car Loan,447000.0,240,13.5,Business Expansion,Self-Employed,31000.0,704,Owned,36,Male,Approved
7b52c7b9-108c-4560-bbea-a55e1fa0b3b8,CUST103931,2022-07-02,Car Loan,357000.0,60,9.67,Debt Consolidation,Retired,88200.0,728,Owned,59,Other,Approved
a22e4ceb-deb1-4893-9277-48d0eb88ab0f,CUST100534,2024-02-10,Car Loan,613000.0,120,9.62,Education,Student,33700.0,734,Owned,57,Male,Approved
72d081a4-0724-45eb-9901-c8a1e385f802,CUST110334,2023-03-29,Personal Loan,938000.0,36,7.0,Wedding,Student,55000.0,758,Jointly Owned,56,Male,Fraudulent - Detected
e1b22941-c04f-4dba-948f-7731f8517283,CUST118368,2024-12-04,Home Loan,1253000.0,60,9.46,Vehicle Purchase,Retired,36900.0,699,Owned,31,Female,Approved
532f691d-09ff-4c4a-b6dd-b9ccb9ac8dce,CUST109595,2023-04-15,Business Loan,613000.0,120,8.65,Debt Consolidation,Business Owner,38700.0,719,Rented,24,Male,Approved
fbf94986-f9e7-4682-b688-9cada4182355,CUST119509,2024-10-19,Personal Loan,406000.0,120,10.15,Home Renovation,Retired,39800.0,801,Rented,21,Male,Approved
c7b3edf5-ed11-49f7-bf2d-297f7516461d,CUST113524,2023-08-30,Car Loan,218000.0,24,12.25,Education,Business Owner,31900.0,725,Rented,41,Male,Approved
e710f9a8-e440-452e-8702-5ca1c142d33f,CUST118895,2023-04-01,Personal Loan,422000.0,12,12.64,Vehicle Purchase,Student,44300.0,718,Rented,53,Female,Approved
2d5222b4-502c-48ae-a263-58869f40781f,CUST117658,2023-11-22,Home Loan,265000.0,360,12.1,Vehicle Purchase,Unemployed,35800.0,572,Owned,36,Other,Declined
d2e7c49b-033a-4c31-af66-184b7c876bb4,CUST100557,2023-05-04,Education Loan,173000.0,12,10.71,Medical Emergency,Student,39200.0,699,Rented,43,Male,Approved
4b857d87-70b9-47d6-abb4-5069f25ad84e,CUST101175,2024-03-26,Education Loan,337000.0,36,8.74,Debt Consolidation,Self-Employed,43000.0,764,Jointly Owned,61,Other,Approved
adae8b95-5311-478f-b3b2-1b1c5778d4e0,CUST106935,2023-12-15,Car Loan,775000.0,36,12.48,Vehicle Purchase,Retired,62000.0,636,Owned,30,Male,Declined
65f378bf-2f22-4805-a9d3-f5282b6e2b28,CUST106864,2024-07-22,Business Loan,917000.0,36,10.67,Debt Consolidation,Business Owner,49700.0,692,Owned,23,Other,Approved
0b1781b5-2e22-4a23-8e20-397cc04e9c5b,CUST119910,2023-01-12,Car Loan,475000.0,24,9.77,Business Expansion,Unemployed,35600.0,667,Owned,21,Other,Approved
2756e808-db08-4133-ad49-9cfd3c4585ad,CUST101428,2022-07-15,Education Loan,149000.0,36,9.88,Education,Student,44500.0,733,Rented,37,Female,Approved
9ab67545-4eae-415d-bd47-1486d6228e5b,CUST100084,2024-02-21,Home Loan,167000.0,360,9.25,Debt Consolidation,Salaried,29800.0,641,Owned,25,Other,Declined
878db568-8688-438a-b9c2-7f648d464857,CUST103171,2024-07-18,Car Loan,683000.0,36,14.08,Education,Self-Employed,65200.0,708,Rented,62,Female,Approved
14eb018d-1c4f-4c5c-97cc-2c8b10fff9db,CUST118831,2022-07-22,Education Loan,705000.0,360,8.2,Business Expansion,Retired,29800.0,661,Rented,60,Male,Approved
29bc2f90-f6e8-4b12-baf1-ded08292296c,CUST118694,2022-08-29,Home Loan,1048000.0,36,9.04,Debt Consolidation,Salaried,42000.0,654,Jointly Owned,33,Other,Approved
40fd0f09-eb27-400c-af6f-62c2cc5b4673,CUST114399,2024-10-27,Personal Loan,524000.0,60,9.7,Medical Emergency,Salaried,56200.0,768,Rented,58,Female,Approved
cd166c88-bc8d-413e-9d8d-e710cff00620,CUST110572,2023-01-28,Home Loan,613000.0,60,15.35,Wedding,Unemployed,19800.0,704,Owned,50,Female,Approved
7ca4393b-5e70-401d-afd6-00d3da4ded4b,CUST103869,2022-07-20,Education Loan,909000.0,12,12.92,Debt Consolidation,Unemployed,74900.0,709,Jointly Owned,59,Female,Approved
f6022abd-6885-4c33-83cf-f02c48d765e0,CUST115413,2023-04-29,Personal Loan,525000.0,24,8.61,Home Renovation,Self-Employed,54900.0,716,Jointly Owned,55,Female,Approved
dd1ce2f9-6ba5-42ff-aa14-7d968b4d76d1,CUST101449,2022-08-29,Home Loan,1002000.0,24,10.49,Business Expansion,Business Owner,50500.0,688,Rented,56,Other,Approved
76e69eee-abdc-41ad-a0b7-ad4667230323,CUST106589,2024-07-08,Education Loan,601000.0,24,9.96,Medical Emergency,Student,56700.0,698,Owned,60,Female,Approved
b3c4a331-afc1-4119-bf11-d3abee685b97,CUST109402,2024-08-28,Car Loan,914000.0,360,9.05,Business Expansion,Self-Employed,10300.0,584,Jointly Owned,53,Male,Declined
2f597279-96c5-4683-b430-a174215ac6f0,CUST103968,2023-05-20,Business Loan,176000.0,120,11.68,Home Renovation,Unemployed,100400.0,775,Owned,31,Other,Approved
e38cdddb-f9cd-4e12-b2f4-ed704ba440eb,CUST113710,2022-09-17,Car Loan,309000.0,12,14.78,Vehicle Purchase,Unemployed,34400.0,766,Jointly Owned,21,Male,Approved
2d98c0f3-7fa8-41ed-a797-cd7b35f07d94,CUST103953,2024-08-23,Personal Loan,295000.0,12,8.35,Wedding,Unemployed,64300.0,686,Rented,49,Male,Approved
54d6eacd-bf13-422a-b6da-41900621ec04,CUST113383,2022-12-19,Education Loan,1078000.0,60,8.05,Home Renovation,Retired,73200.0,739,Rented,54,Other,Approved
64bdeb79-f7c3-459e-b5e1-6f88c0e6977f,CUST103784,2023-02-19,Personal Loan,554000.0,60,8.18,Home Renovation,Student,61600.0,726,Rented,37,Other,Approved
c7c5e0ce-42ab-48e2-9a1b-70fe37f3f9ad,CUST100474,2023-10-05,Home Loan,823000.0,12,7.0,Vehicle Purchase,Self-Employed,91100.0,706,Owned,35,Other,Approved
7a1332bb-2129-4b15-8867-8350dea33632,CUST117860,2024-03-08,Car Loan,682000.0,36,10.84,Debt Consolidation,Business Owner,33500.0,822,Owned,48,Male,Approved
c93540f2-84e7-408d-9825-6ed28e5bfa1b,CUST111879,2023-06-11,Car Loan,833000.0,240,8.78,Education,Business Owner,34400.0,636,Jointly Owned,32,Male,Declined
2f565bc1-ac41-4bfd-aaa9-b755a7510690,CUST113017,2023-06-19,Business Loan,795000.0,24,8.82,Debt Consolidation,Business Owner,76900.0,766,Owned,21,Female,Approved
be47e637-8ffe-4fa9-a84e-0185dcd48d9a,CUST103514,2022-11-08,Home Loan,367000.0,12,10.3,Home Renovation,Retired,60900.0,668,Owned,35,Male,Approved
99b73e1e-955a-421f-bba8-906f45f44bba,CUST106050,2022-09-18,Car Loan,672000.0,24,10.61,Vehicle Purchase,Self-Employed,84400.0,724,Jointly Owned,56,Male,Approved
49f72b46-d88f-4357-bf34-dc3712d3fdc0,CUST112490,2024-08-13,Business Loan,476000.0,240,9.33,Medical Emergency,Self-Employed,67500.0,635,Owned,43,Other,Declined
9914ff4d-5be6-44be-aac6-7c1517834435,CUST119813,2024-10-17,Personal Loan,100000.0,24,10.96,Business Expansion,Unemployed,51700.0,718,Rented,53,Male,Approved
f4c41b01-b7d7-4037-a2a4-7ddd30322256,CUST105843,2023-08-14,Personal Loan,754000.0,36,7.0,Home Renovation,Unemployed,10000.0,652,Jointly Owned,40,Female,Approved
5de4d17e-1845-46c5-8089-ce9f8f4b8bf2,CUST109043,2023-09-27,Car Loan,960000.0,12,13.18,Wedding,Unemployed,10000.0,632,Rented,46,Male,Declined
4b147819-2602-4ba7-adeb-401dcf850bcc,CUST100072,2023-01-12,Personal Loan,430000.0,360,11.88,Vehicle Purchase,Student,49100.0,640,Rented,24,Other,Declined
857fdd72-7036-4758-8842-584333330030,CUST103697,2022-08-03,Home Loan,310000.0,12,10.09,Vehicle Purchase,Retired,58300.0,673,Jointly Owned,35,Female,Approved
